person,name,year
https://data.muziekweb.nl/Link/M00000325372,Eddie McFadden,1928
https://data.muziekweb.nl/Link/M00000325452,Sylvia Traey,1950
https://data.muziekweb.nl/Link/M00000325584,Eric Calmes,1956
https://data.muziekweb.nl/Link/M00000325588,Oene van Geel,1973
https://data.muziekweb.nl/Link/M00000325727,Lester Butler,1959
https://data.muziekweb.nl/Link/M00000325752,Marion von Tilzer,1968
https://data.muziekweb.nl/Link/M00000325776,Daniel Dumile Thompson,1971
https://data.muziekweb.nl/Link/M00000325776,MF Doom,1971
https://data.muziekweb.nl/Link/M00000325776,Viktor Vaughn,1971
https://data.muziekweb.nl/Link/M00000325789,Markus Horn,1972
https://data.muziekweb.nl/Link/M00000325830,Nada Puttar,1923
https://data.muziekweb.nl/Link/M00000325831,Dieb 13,1973
https://data.muziekweb.nl/Link/M00000325831,Dieter Kovačič,1973
https://data.muziekweb.nl/Link/M00000325831,Dieb13,1973
https://data.muziekweb.nl/Link/M00000325927,Pierre Jalbert,1967
https://data.muziekweb.nl/Link/M00000325945,Mela Bugarinovic,1903
https://data.muziekweb.nl/Link/M00000325990,Oliver Stone,1946
https://data.muziekweb.nl/Link/M00000326017,Jimi Jamison,1951
https://data.muziekweb.nl/Link/M00000326051,Glenn Kotche,1970
https://data.muziekweb.nl/Link/M00000326126,"Issac""Redd"" Holt",1932
https://data.muziekweb.nl/Link/M00000326126,Red Holt,1932
https://data.muziekweb.nl/Link/M00000326126,"Isaac""Redd"" Holt",1932
https://data.muziekweb.nl/Link/M00000326223,Teodor Grigoriu,1926
https://data.muziekweb.nl/Link/M00000326232,Thomas Enhco,1988
https://data.muziekweb.nl/Link/M00000326291,John Baker,1937
https://data.muziekweb.nl/Link/M00000326295,Ving Rhames,1959
https://data.muziekweb.nl/Link/M00000326296,Spike Lee,1957
https://data.muziekweb.nl/Link/M00000326358,Otto Tausk,1970
https://data.muziekweb.nl/Link/M00000326436,Brian Knowles,1946
https://data.muziekweb.nl/Link/M00000326474,Gabriel Prokofiev,1975
https://data.muziekweb.nl/Link/M00000326474,Gabriel Prokofjev,1975
https://data.muziekweb.nl/Link/M00000326491,Beverly Wolff,1928
https://data.muziekweb.nl/Link/M00000326494,Manju Bhatt,1945
https://data.muziekweb.nl/Link/M00000326494,Manju Mehta,1945
https://data.muziekweb.nl/Link/M00000326543,Alexander Brincken,1952
https://data.muziekweb.nl/Link/M00000326593,Jacques Delacôte,1942
https://data.muziekweb.nl/Link/M00000326596,Timothy Jenkins,1951
https://data.muziekweb.nl/Link/M00000326623,Lynne Plowman,1969
https://data.muziekweb.nl/Link/M00000326627,Ben Johnson,1983
https://data.muziekweb.nl/Link/M00000326789,Anita Välkki,1926
https://data.muziekweb.nl/Link/M00000326796,Marie-Christine Barrault,1944
https://data.muziekweb.nl/Link/M00000326850,Leif Roar,1937
https://data.muziekweb.nl/Link/M00000326868,Francisco Andreví y Castellar,1786
https://data.muziekweb.nl/Link/M00000326878,Jacques Cohen,1969
https://data.muziekweb.nl/Link/M00000326922,Joe Pesci,1943
https://data.muziekweb.nl/Link/M00000327030,Joe Sanders [II],1984
https://data.muziekweb.nl/Link/M00000327058,Reiner Schuhenn,1962
https://data.muziekweb.nl/Link/M00000327094,Walter Kreppel,1923
https://data.muziekweb.nl/Link/M00000327151,Ragnar Ulfung,1927
https://data.muziekweb.nl/Link/M00000327232,Carl Thiel,1862
https://data.muziekweb.nl/Link/M00000327417,Michael Taylor Perretta,1976
https://data.muziekweb.nl/Link/M00000327417,Evidence [US],1976
https://data.muziekweb.nl/Link/M00000327443,Gerben Mourik,1981
https://data.muziekweb.nl/Link/M00000327496,Mike Epps,1970
https://data.muziekweb.nl/Link/M00000327498,Ricky Wellman,1956
https://data.muziekweb.nl/Link/M00000327593,Marjan Russ,1905
https://data.muziekweb.nl/Link/M00000327653,Airat Ichmouratov,1973
https://data.muziekweb.nl/Link/M00000327710,Iris Szeghy,1956
https://data.muziekweb.nl/Link/M00000327745,Arnau Bataller,1977
https://data.muziekweb.nl/Link/M00000327825,Vera-Ellen,1921
https://data.muziekweb.nl/Link/M00000328084,Carlo Alessandro Landini,1954
https://data.muziekweb.nl/Link/M00000328085,Tiziano Bedetti,1976
https://data.muziekweb.nl/Link/M00000328157,Karol Teutsch,1921
https://data.muziekweb.nl/Link/M00000328309,"Frank Haynes, Jr.",1928
https://data.muziekweb.nl/Link/M00000328309,Frank Haynes,1928
https://data.muziekweb.nl/Link/M00000328330,Arthur Hartmann,1881
https://data.muziekweb.nl/Link/M00000328418,Joachim Frisius,1933
https://data.muziekweb.nl/Link/M00000328439,Jean-Luc Etienne,1963
https://data.muziekweb.nl/Link/M00000328467,Arthur Albert Ellefson,1932
https://data.muziekweb.nl/Link/M00000328467,Art Ellefson,1932
https://data.muziekweb.nl/Link/M00000328468,Gary Williamson,1944
https://data.muziekweb.nl/Link/M00000328521,Tim Scott McConnell,1958
https://data.muziekweb.nl/Link/M00000328521,Ledfoot,1958
https://data.muziekweb.nl/Link/M00000328537,Mac Tyer,1979
https://data.muziekweb.nl/Link/M00000328571,Richard Pearson Thomas,1957
https://data.muziekweb.nl/Link/M00000328571,Richard Pearson-Thomas,1957
https://data.muziekweb.nl/Link/M00000328572,François Rebel,1701
https://data.muziekweb.nl/Link/M00000328598,Daniel Dorff,1956
https://data.muziekweb.nl/Link/M00000328637,Melchior Neusidler,1531
https://data.muziekweb.nl/Link/M00000328638,Silvestro Ganassi,1492
https://data.muziekweb.nl/Link/M00000328638,Sylvestro Ganassi,1492
https://data.muziekweb.nl/Link/M00000328638,Sylvestro di Ganassi dal Fontego,1492
https://data.muziekweb.nl/Link/M00000328710,Juan-Alfonso García,1935
https://data.muziekweb.nl/Link/M00000328899,Mathias Steinauer,1959
https://data.muziekweb.nl/Link/M00000328938,Ton Hasebos,1932
https://data.muziekweb.nl/Link/M00000329045,Carlo Franchi,1743
https://data.muziekweb.nl/Link/M00000329049,Mary Jarred,1899
https://data.muziekweb.nl/Link/M00000329077,DJ Shah,1972
https://data.muziekweb.nl/Link/M00000329077,Sunlounger,1972
https://data.muziekweb.nl/Link/M00000329077,Roger Shah,1972
https://data.muziekweb.nl/Link/M00000329198,Wayne Horvitz,1955
https://data.muziekweb.nl/Link/M00000329298,Gus Edwards,1879
https://data.muziekweb.nl/Link/M00000329342,Evan Rachel Wood,1987
https://data.muziekweb.nl/Link/M00000329488,Robert Stevenson,1905
https://data.muziekweb.nl/Link/M00000329560,Antony Clare,1964
https://data.muziekweb.nl/Link/M00000329598,James Adler,1950
https://data.muziekweb.nl/Link/M00000329672,Arcángel [ES],1977
https://data.muziekweb.nl/Link/M00000329734,Roberto Valera,1938
https://data.muziekweb.nl/Link/M00000329959,Scott Wilson,1942
https://data.muziekweb.nl/Link/M00000329997,Brad Turner,1992
https://data.muziekweb.nl/Link/M00000330014,K Flay,1985
https://data.muziekweb.nl/Link/M00000330014,K. Flay,1985
https://data.muziekweb.nl/Link/M00000330014,Kristine Flaherty,1985
https://data.muziekweb.nl/Link/M00000330014,Kristine Meredith Flaherty,1985
https://data.muziekweb.nl/Link/M00000330014,K.Flay,1985
https://data.muziekweb.nl/Link/M00000330065,Elfi Zimmer,1953
https://data.muziekweb.nl/Link/M00000330073,James Mobberley,1954
https://data.muziekweb.nl/Link/M00000330173,Hollow man Giggs,1983
https://data.muziekweb.nl/Link/M00000330173,Nathaniel Thompson,1983
https://data.muziekweb.nl/Link/M00000330173,Giggs,1983
https://data.muziekweb.nl/Link/M00000330264,David Garner,1954
https://data.muziekweb.nl/Link/M00000330265,Luna Pearl Woolf,1973
https://data.muziekweb.nl/Link/M00000330270,Leland Smith,1925
https://data.muziekweb.nl/Link/M00000330568,Ange Didier Houon,1986
https://data.muziekweb.nl/Link/M00000330568,Arafat Muana,1986
https://data.muziekweb.nl/Link/M00000330568,DJ Arafat,1986
https://data.muziekweb.nl/Link/M00000330691,Guy Johnston,1981
https://data.muziekweb.nl/Link/M00000330743,Demi Lovato,1992
https://data.muziekweb.nl/Link/M00000330806,"""Kalaimamani"" Kadri Gopalnat",1949
https://data.muziekweb.nl/Link/M00000330806,Kadri Gopalnath,1949
https://data.muziekweb.nl/Link/M00000330883,Alva.noto,1965
https://data.muziekweb.nl/Link/M00000330883,Carsten Nicolai,1965
https://data.muziekweb.nl/Link/M00000330888,Frantisek Kmoch,1848
https://data.muziekweb.nl/Link/M00000330922,Georgia Kalafati,1982
https://data.muziekweb.nl/Link/M00000330922,Sugahspank!,1982
https://data.muziekweb.nl/Link/M00000331039,Erik Nordgren,1913
https://data.muziekweb.nl/Link/M00000331204,Lupus Hellinck,1494
https://data.muziekweb.nl/Link/M00000331443,Dirk D'Ase,1960
https://data.muziekweb.nl/Link/M00000331475,Lawrence Avery,1927
https://data.muziekweb.nl/Link/M00000331566,Dave Appell,1922
https://data.muziekweb.nl/Link/M00000331700,Peter Kowald,1944
https://data.muziekweb.nl/Link/M00000331717,Roy Palmer,1892
https://data.muziekweb.nl/Link/M00000331747,Freddy Rodriguez,1975
https://data.muziekweb.nl/Link/M00000331763,Gordon Beeferman,1967
https://data.muziekweb.nl/Link/M00000331770,Benjamin Moser,1981
https://data.muziekweb.nl/Link/M00000331796,John Lord Fonda,1941
https://data.muziekweb.nl/Link/M00000331832,David Newman [US I],1954
https://data.muziekweb.nl/Link/M00000331961,José Castel,1737
https://data.muziekweb.nl/Link/M00000332019,Elena Mendoza,1973
https://data.muziekweb.nl/Link/M00000332037,Alexander Kukelka,1963
https://data.muziekweb.nl/Link/M00000332192,Mackali Hasan Tunc,1912
https://data.muziekweb.nl/Link/M00000332258,Robert Hunger-Bühler,1953
https://data.muziekweb.nl/Link/M00000332328,Francesco Feo,1691
https://data.muziekweb.nl/Link/M00000332519,Alvin Fielder,1935
https://data.muziekweb.nl/Link/M00000332546,Florencio Asenjo,1926
https://data.muziekweb.nl/Link/M00000332585,Ibrahim Maalouf,1980
https://data.muziekweb.nl/Link/M00000332650,Guirne Creith,1907
https://data.muziekweb.nl/Link/M00000332763,Willam Russell,1905
https://data.muziekweb.nl/Link/M00000332899,Lee Actor,1952
https://data.muziekweb.nl/Link/M00000332924,Carl Hallé,1819
https://data.muziekweb.nl/Link/M00000332924,Karl Halle,1819
https://data.muziekweb.nl/Link/M00000332924,Charles Hallé,1819
https://data.muziekweb.nl/Link/M00000332933,Steve Baker [UK I],1953
https://data.muziekweb.nl/Link/M00000333045,Hans Dagelet,1945
https://data.muziekweb.nl/Link/M00000333187,Robert Landis Frank,1944
https://data.muziekweb.nl/Link/M00000333187,Bob Frank,1944
https://data.muziekweb.nl/Link/M00000333229,Johannes Hermannus Ignatius Maria Nieland,1903
https://data.muziekweb.nl/Link/M00000333229,Jan Nieland,1903
https://data.muziekweb.nl/Link/M00000333353,Gerardo Jerez le Cam,1963
https://data.muziekweb.nl/Link/M00000333371,Hall Wilner,1956
https://data.muziekweb.nl/Link/M00000333372,Corbin Bleu,1989
https://data.muziekweb.nl/Link/M00000333415,Luis Goes,1933
https://data.muziekweb.nl/Link/M00000333415,Luiz Fernando de Sousa Pires de Goes,1933
https://data.muziekweb.nl/Link/M00000333415,Luiz Goes,1933
https://data.muziekweb.nl/Link/M00000333522,Alexej Kriwtschenja,1910
https://data.muziekweb.nl/Link/M00000333522,Alexei Krivtchenia,1910
https://data.muziekweb.nl/Link/M00000333608,"Gustavo ""Cuchi"" Leguizamón",1917
https://data.muziekweb.nl/Link/M00000333608,Gustavo Leguizamón,1917
https://data.muziekweb.nl/Link/M00000333637,Rogê,1975
https://data.muziekweb.nl/Link/M00000333692,Oleksa Lozowchuk,1976
https://data.muziekweb.nl/Link/M00000333746,Kai Nieminen,1953
https://data.muziekweb.nl/Link/M00000333753,Abdelkrim Brahm,1978
https://data.muziekweb.nl/Link/M00000333753,Rim'k,1978
https://data.muziekweb.nl/Link/M00000333822,Wouter van den Broek,1953
https://data.muziekweb.nl/Link/M00000333866,Rudolf Christ,1916
https://data.muziekweb.nl/Link/M00000333876,Graham Ross,1985
https://data.muziekweb.nl/Link/M00000333892,Ruben Seroussi,1959
https://data.muziekweb.nl/Link/M00000333897,Chen Xie Yang,1939
https://data.muziekweb.nl/Link/M00000334011,Antonín Votava,1909
https://data.muziekweb.nl/Link/M00000334012,Václav Halír,1926
https://data.muziekweb.nl/Link/M00000334221,Constança Capdeville,1937
https://data.muziekweb.nl/Link/M00000334282,Lynn Redgrave,1943
https://data.muziekweb.nl/Link/M00000334309,Manno Wolf-Ferrari,1911
https://data.muziekweb.nl/Link/M00000334325,Paul Whitty,1970
https://data.muziekweb.nl/Link/M00000334394,Justin Dello Joio,1955
https://data.muziekweb.nl/Link/M00000334434,Carlos Bermejo,1965
https://data.muziekweb.nl/Link/M00000334491,Eduardo Pérez Maseda,1953
https://data.muziekweb.nl/Link/M00000334492,José Luis Gómez,1940
https://data.muziekweb.nl/Link/M00000334525,Denis Plante,1972
https://data.muziekweb.nl/Link/M00000334560,Kasper Rofelt,1982
https://data.muziekweb.nl/Link/M00000334578,Yiu-Kwong Chung,1956
https://data.muziekweb.nl/Link/M00000334578,Chung Yiu-Kwong,1956
https://data.muziekweb.nl/Link/M00000334743,King of the Cowboys,1911
https://data.muziekweb.nl/Link/M00000334743,Roy Rogers [US I],1911
https://data.muziekweb.nl/Link/M00000334841,Helge Lien,1975
https://data.muziekweb.nl/Link/M00000334843,Knut Aalefjær,1974
https://data.muziekweb.nl/Link/M00000335129,Nick Stabulas,1929
https://data.muziekweb.nl/Link/M00000335131,Hans Leitner,1961
https://data.muziekweb.nl/Link/M00000335145,Hadewych Minis,1977
https://data.muziekweb.nl/Link/M00000335171,Sote,1972
https://data.muziekweb.nl/Link/M00000335171,Ata Ebtekar,1972
https://data.muziekweb.nl/Link/M00000335384,István Hajdu,1913
https://data.muziekweb.nl/Link/M00000335564,Attilio Mineo,1918
https://data.muziekweb.nl/Link/M00000335622,Margaret Shelton Meier,1936
https://data.muziekweb.nl/Link/M00000335637,Thomas Hummel,1962
https://data.muziekweb.nl/Link/M00000335683,Gary Farmer,1953
https://data.muziekweb.nl/Link/M00000335786,David Carlson,1952
https://data.muziekweb.nl/Link/M00000336057,Bob Sakuma,1949
https://data.muziekweb.nl/Link/M00000336087,Jay Schwartz,1965
https://data.muziekweb.nl/Link/M00000336092,Ernst August Klötzke,1964
https://data.muziekweb.nl/Link/M00000336106,Rossen Balkanski,1968
https://data.muziekweb.nl/Link/M00000336310,Gerald Resch,1975
https://data.muziekweb.nl/Link/M00000336311,Otto Matthäus Zykan,1935
https://data.muziekweb.nl/Link/M00000336311,Otto M. Zykan,1935
https://data.muziekweb.nl/Link/M00000336343,Polly Scattergood,1987
https://data.muziekweb.nl/Link/M00000336390,Bob Verschueren,1945
https://data.muziekweb.nl/Link/M00000336401,Clancy Newman,1977
https://data.muziekweb.nl/Link/M00000336496,Wladimir Ananjewitsch Peskin,1906
https://data.muziekweb.nl/Link/M00000336496,Vladimir Peskin,1906
https://data.muziekweb.nl/Link/M00000336581,Jack Stamp,1954
https://data.muziekweb.nl/Link/M00000336768,Andreas Etlinger,1968
https://data.muziekweb.nl/Link/M00000336869,Nolwenn Leroy,1982
https://data.muziekweb.nl/Link/M00000336886,Bill Taylor,1957
https://data.muziekweb.nl/Link/M00000336926,Jean Alfred Villain-Marais,1913
https://data.muziekweb.nl/Link/M00000336926,Jeannot,1913
https://data.muziekweb.nl/Link/M00000336926,Jean Marais,1913
https://data.muziekweb.nl/Link/M00000336930,Ludwig Wenzel Lachnith,1746
https://data.muziekweb.nl/Link/M00000336934,Max Doehlemann,1970
https://data.muziekweb.nl/Link/M00000337078,David Lampel,1959
https://data.muziekweb.nl/Link/M00000337156,Kevin Puts,1972
https://data.muziekweb.nl/Link/M00000337291,Fortunato Magi,1839
https://data.muziekweb.nl/Link/M00000337499,Lim [FR],1981
https://data.muziekweb.nl/Link/M00000337573,Erik Fordell,1917
https://data.muziekweb.nl/Link/M00000337577,Miklós Lengyelfi,1955
https://data.muziekweb.nl/Link/M00000337585,David Ahlén,1885
https://data.muziekweb.nl/Link/M00000337598,Muriel Herbert,1897
https://data.muziekweb.nl/Link/M00000337616,Gustavo Sánchez,1969
https://data.muziekweb.nl/Link/M00000337876,Gary Smart,1943
https://data.muziekweb.nl/Link/M00000337970,Jeajoon Ryu,1970
https://data.muziekweb.nl/Link/M00000338059,Robert Radford,1874
https://data.muziekweb.nl/Link/M00000338060,Louise Kirkby Lunn,1873
https://data.muziekweb.nl/Link/M00000338067,Fred Sturm,1951
https://data.muziekweb.nl/Link/M00000338069,David Bixler,1964
https://data.muziekweb.nl/Link/M00000338129,Samir Djourhlel,1981
https://data.muziekweb.nl/Link/M00000338129,L' Algérino,1981
https://data.muziekweb.nl/Link/M00000338212,Angelika Niescier,1970
https://data.muziekweb.nl/Link/M00000338216,Cynthia Haymon,1958
https://data.muziekweb.nl/Link/M00000338240,Daniel Rouwkema,1974
https://data.muziekweb.nl/Link/M00000338334,Libero Mureddu,1975
https://data.muziekweb.nl/Link/M00000338560,Chris Groenendaal,1948
https://data.muziekweb.nl/Link/M00000338591,Federico Olmeda,1865
https://data.muziekweb.nl/Link/M00000338637,Jan Froger,1932
https://data.muziekweb.nl/Link/M00000338860,Tim Bergling,1989
https://data.muziekweb.nl/Link/M00000338860,Avicii,1989
https://data.muziekweb.nl/Link/M00000338907,Nourith,1971
https://data.muziekweb.nl/Link/M00000338907,Nourith Sibony,1971
https://data.muziekweb.nl/Link/M00000339070,Agnès Jaoui,1964
https://data.muziekweb.nl/Link/M00000339193,Jaume Casellas,1690
https://data.muziekweb.nl/Link/M00000339194,Carlos Martínez Gil,1959
https://data.muziekweb.nl/Link/M00000339352,Sebastián Mariné,1957
https://data.muziekweb.nl/Link/M00000339627,Anna Meredith,1978
https://data.muziekweb.nl/Link/M00000339643,Emily Hall,1978
https://data.muziekweb.nl/Link/M00000339645,Peter John Wiegold,1949
https://data.muziekweb.nl/Link/M00000339645,Peter Wiegold,1949
https://data.muziekweb.nl/Link/M00000339648,Robert Keeley,1960
https://data.muziekweb.nl/Link/M00000339654,Jeremy Dale Roberts,1934
https://data.muziekweb.nl/Link/M00000339773,Michael Bastian Weiss,1974
https://data.muziekweb.nl/Link/M00000339976,Francesco Daddi,1864
https://data.muziekweb.nl/Link/M00000340044,Roger Bourdin,1900
https://data.muziekweb.nl/Link/M00000340150,Cristian Carrara,1977
https://data.muziekweb.nl/Link/M00000340610,Karine Vanasse,1983
https://data.muziekweb.nl/Link/M00000340652,Steef Cuijpers,1965
https://data.muziekweb.nl/Link/M00000340739,Ingrid Caven,1938
https://data.muziekweb.nl/Link/M00000340772,Cécilia Cara,1984
https://data.muziekweb.nl/Link/M00000340985,Jörg Abbing,1969
https://data.muziekweb.nl/Link/M00000341269,Erik Bosgraaf,1980
https://data.muziekweb.nl/Link/M00000341366,Soledad Villamil,1969
https://data.muziekweb.nl/Link/M00000341581,Jennifer Grey,1960
https://data.muziekweb.nl/Link/M00000342141,Raymond Wojcik,1957
https://data.muziekweb.nl/Link/M00000342298,Jan Leliveld,1956
https://data.muziekweb.nl/Link/M00000342299,Blind Arthur Blake,1893
https://data.muziekweb.nl/Link/M00000342299,Blind Blake [US],1893
https://data.muziekweb.nl/Link/M00000342362,Robert Preston,1918
https://data.muziekweb.nl/Link/M00000342407,Antonio Feradini,1718
https://data.muziekweb.nl/Link/M00000342407,Antonio Ferrandini,1718
https://data.muziekweb.nl/Link/M00000342407,Antonio Ferradini,1718
https://data.muziekweb.nl/Link/M00000342441,Lansing D. Mcloskey,1964
https://data.muziekweb.nl/Link/M00000342441,Lansing MacLoskey,1964
https://data.muziekweb.nl/Link/M00000342441,Lansing McLoskey,1964
https://data.muziekweb.nl/Link/M00000342470,Jacobo Durán-Loriga,1958
https://data.muziekweb.nl/Link/M00000342481,Manuel Tévar,1980
https://data.muziekweb.nl/Link/M00000342592,Sheila Hancock,1933
https://data.muziekweb.nl/Link/M00000342629,Jean-Louis Trintignant,1930
https://data.muziekweb.nl/Link/M00000342719,Daniel Herskedal,1982
https://data.muziekweb.nl/Link/M00000342736,Franca Mattiucci,1938
https://data.muziekweb.nl/Link/M00000342769,Urbán de Bargas,1606
https://data.muziekweb.nl/Link/M00000342769,Urbán de Vargas,1606
https://data.muziekweb.nl/Link/M00000342841,Charles Gross,1934
https://data.muziekweb.nl/Link/M00000342842,Keith Forsey,1948
https://data.muziekweb.nl/Link/M00000342845,Michael Gore,1951
https://data.muziekweb.nl/Link/M00000342883,Gene Barry,1919
https://data.muziekweb.nl/Link/M00000342900,Joss Ackland,1928
https://data.muziekweb.nl/Link/M00000342909,Luis Jorge Gonzalez,1936
https://data.muziekweb.nl/Link/M00000342925,Dan Goggin,1943
https://data.muziekweb.nl/Link/M00000342961,Sydney Chaplin,1926
https://data.muziekweb.nl/Link/M00000342985,De Vol,1911
https://data.muziekweb.nl/Link/M00000342985,Frank Denny DeVol,1911
https://data.muziekweb.nl/Link/M00000342985,Frank De Vol,1911
https://data.muziekweb.nl/Link/M00000343022,"Edward H. ""Ed"" Leddy Jr.",1930
https://data.muziekweb.nl/Link/M00000343022,Ed Leddy,1930
https://data.muziekweb.nl/Link/M00000343034,Johnny Scott,1930
https://data.muziekweb.nl/Link/M00000343034,Patrick John O'Hara Scott,1930
https://data.muziekweb.nl/Link/M00000343034,Patrick John Scott,1930
https://data.muziekweb.nl/Link/M00000343034,John Scott,1930
https://data.muziekweb.nl/Link/M00000343054,Serge Alexis Jaroff,1896
https://data.muziekweb.nl/Link/M00000343054,Serge Jaroff,1896
https://data.muziekweb.nl/Link/M00000343061,Keith Herrmann,1952
https://data.muziekweb.nl/Link/M00000343064,Mathilda May,1965
https://data.muziekweb.nl/Link/M00000343066,Willy Russell,1947
https://data.muziekweb.nl/Link/M00000343070,Bob Gunton,1945
https://data.muziekweb.nl/Link/M00000343091,Joe Brooks,1938
https://data.muziekweb.nl/Link/M00000343143,Dirk Stuer,1951
https://data.muziekweb.nl/Link/M00000343144,Paige O'Hara,1956
https://data.muziekweb.nl/Link/M00000343153,Len Cariou,1939
https://data.muziekweb.nl/Link/M00000343166,Madeline Kahn,1942
https://data.muziekweb.nl/Link/M00000343175,Raul Julia,1940
https://data.muziekweb.nl/Link/M00000343188,Sherman Edwards,1919
https://data.muziekweb.nl/Link/M00000343198,Renatus Wilm,1927
https://data.muziekweb.nl/Link/M00000343206,Peter Petko,1713
https://data.muziekweb.nl/Link/M00000343213,Humphrey Clucas,1941
https://data.muziekweb.nl/Link/M00000343223,David Eugene Edwards,1968
https://data.muziekweb.nl/Link/M00000343225,Deborah Kerr,1921
https://data.muziekweb.nl/Link/M00000343234,David Heneker,1906
https://data.muziekweb.nl/Link/M00000343238,Basil Rathbone,1892
https://data.muziekweb.nl/Link/M00000343242,Alan Alda,1936
https://data.muziekweb.nl/Link/M00000343246,José Ferrer,1909
https://data.muziekweb.nl/Link/M00000343250,Nigel Stock,1919
https://data.muziekweb.nl/Link/M00000343277,Walter Chiari,1924
https://data.muziekweb.nl/Link/M00000343282,Richard Besoyan,1924
https://data.muziekweb.nl/Link/M00000343282,Rick Besoyan,1924
https://data.muziekweb.nl/Link/M00000343283,Richard Gere,1949
https://data.muziekweb.nl/Link/M00000343299,Kevin Anderson,1960
https://data.muziekweb.nl/Link/M00000343302,Vivien Leigh,1913
https://data.muziekweb.nl/Link/M00000343303,Jean Pierre Aumont,1911
https://data.muziekweb.nl/Link/M00000343314,Harold Jacob Rome,1908
https://data.muziekweb.nl/Link/M00000343314,Harold Rome,1908
https://data.muziekweb.nl/Link/M00000343322,Tony Britton,1924
https://data.muziekweb.nl/Link/M00000343325,Alfred Molina,1953
https://data.muziekweb.nl/Link/M00000343490,Charlie Smalls,1943
https://data.muziekweb.nl/Link/M00000343505,Tony Roberts [US],1939
https://data.muziekweb.nl/Link/M00000343510,Robert Hermann,1869
https://data.muziekweb.nl/Link/M00000343515,Anton Rodgers,1933
https://data.muziekweb.nl/Link/M00000343537,Fred Ebb,1928
https://data.muziekweb.nl/Link/M00000343548,David Hertzberg,1990
https://data.muziekweb.nl/Link/M00000343554,Robert Page,1927
https://data.muziekweb.nl/Link/M00000343565,Christopher James Hampton,1946
https://data.muziekweb.nl/Link/M00000343565,Christopher Hampton,1946
https://data.muziekweb.nl/Link/M00000343568,Andries Antonie Rieu,1917
https://data.muziekweb.nl/Link/M00000343568,André Rieu sr.,1917
https://data.muziekweb.nl/Link/M00000343570,Dorothy Fields,1905
https://data.muziekweb.nl/Link/M00000343571,John La Touche,1914
https://data.muziekweb.nl/Link/M00000343571,John Treville Latouche,1914
https://data.muziekweb.nl/Link/M00000343571,John Latouche,1914
https://data.muziekweb.nl/Link/M00000343592,Lew Brown,1893
https://data.muziekweb.nl/Link/M00000343701,Lewis Fiander,1938
https://data.muziekweb.nl/Link/M00000343712,Natasha Richardson,1963
https://data.muziekweb.nl/Link/M00000343713,Alan Cumming,1965
https://data.muziekweb.nl/Link/M00000343727,Jerry Orbach,1935
https://data.muziekweb.nl/Link/M00000343754,Robert Morse,1931
https://data.muziekweb.nl/Link/M00000343761,Al Dubin,1891
https://data.muziekweb.nl/Link/M00000343762,Bart Oomen,1964
https://data.muziekweb.nl/Link/M00000343763,Angela Schijf,1979
https://data.muziekweb.nl/Link/M00000343764,Taye Diggs,1971
https://data.muziekweb.nl/Link/M00000343768,Joe Darion,1917
https://data.muziekweb.nl/Link/M00000343782,Sergei Dreznin,1955
https://data.muziekweb.nl/Link/M00000343788,Daniël Cohen,1959
https://data.muziekweb.nl/Link/M00000343790,Adam Pascal,1970
https://data.muziekweb.nl/Link/M00000343791,Lee Remick,1935
https://data.muziekweb.nl/Link/M00000343794,Richard Purdy Wilbur,1921
https://data.muziekweb.nl/Link/M00000343794,Richard Wilbur,1921
https://data.muziekweb.nl/Link/M00000343798,Bernard J. Taylor,1944
https://data.muziekweb.nl/Link/M00000343801,Matthew Broderick,1962
https://data.muziekweb.nl/Link/M00000343817,Tom Snyder,1936
https://data.muziekweb.nl/Link/M00000344009,Naturi Naughton,1984
https://data.muziekweb.nl/Link/M00000344046,Antonio De Curtis,1898
https://data.muziekweb.nl/Link/M00000344046,Totò [IT],1898
https://data.muziekweb.nl/Link/M00000344108,Pim Wessels,1991
https://data.muziekweb.nl/Link/M00000344116,Jelka van Houten,1978
https://data.muziekweb.nl/Link/M00000344120,Anne-Wil Blankers,1940
https://data.muziekweb.nl/Link/M00000344124,Bettina Holwerda,1979
https://data.muziekweb.nl/Link/M00000344133,Gert Verhulst,1968
https://data.muziekweb.nl/Link/M00000344147,Paulo Szot,1969
https://data.muziekweb.nl/Link/M00000344155,Renée,1984
https://data.muziekweb.nl/Link/M00000344155,Renée van Wegberg,1984
https://data.muziekweb.nl/Link/M00000344172,Roger Allam,1953
https://data.muziekweb.nl/Link/M00000344211,Michael Glenn Williams,1957
https://data.muziekweb.nl/Link/M00000344274,James M. Stephenson,1969
https://data.muziekweb.nl/Link/M00000344294,Tyndare,1858
https://data.muziekweb.nl/Link/M00000344610,Albert Hamann,1939
https://data.muziekweb.nl/Link/M00000344765,Natalia Lafourcade,1984
https://data.muziekweb.nl/Link/M00000344950,Giuliano Montaldo,1930
https://data.muziekweb.nl/Link/M00000344981,Gerald Near,1942
https://data.muziekweb.nl/Link/M00000344982,Jenny Lane,1977
https://data.muziekweb.nl/Link/M00000344982,Jennie Lena,1977
https://data.muziekweb.nl/Link/M00000344996,Alexander Warenberg,1952
https://data.muziekweb.nl/Link/M00000345039,Rudolf Hindemith,1900
https://data.muziekweb.nl/Link/M00000345061,"Leroy ""Hog"" Cooper",1928
https://data.muziekweb.nl/Link/M00000345061,Leroy Cooper,1928
