person,name,year
https://data.muziekschatten.nl/som/9f92ab1f078d76bfe83042038402f6b9,KAI HOFFMANN,1874
https://data.muziekschatten.nl/som/9f92c28ef659e91952b4ce46a05504ce,ZACHARIAS TOPELIUS,1818
https://data.muziekschatten.nl/som/9f9418cb4f7d6d5bfc31fb90ca9e903f,SIEGMUND GOLDHAMMER,1932
https://data.muziekschatten.nl/som/9f94eb6552bdf31cb39632f946cabf57,ABÍLIO MANUEL GUERRA JUNQUEIRO,1850
https://data.muziekschatten.nl/som/9f9a3b0b8b35bb33c82a273bc020fe5e,JOEL FEIGIN,1951
https://data.muziekschatten.nl/som/9f9fe048b0c99b414767cfbdcd041964,FLORENCE EARLE COATES,1850
https://data.muziekschatten.nl/som/9fa0c64073ef6b634bb5fb86c46efa5e,JEAN-ALBERT VILLARD,1920
https://data.muziekschatten.nl/som/9fa1163e004ef640fec8efe6571ebb11,MURILLO ARAUJO,1894
https://data.muziekschatten.nl/som/9fa412e021fb0723f5931abfe0d04bbd,VINCENT PLUSH,1950
https://data.muziekschatten.nl/som/9fa725c47613de770d02bc70c75c6b5e,HEINRICH SPITTA,1902
https://data.muziekschatten.nl/som/9fa888d3229b04d634cad906820690c9,MIKLÓS ZRINYI,1620
https://data.muziekschatten.nl/som/9fa96bce7522ad3371bdbe80586b46fb,ALEKSANDR LENSKIJ,1910
https://data.muziekschatten.nl/som/9faa71973a09b62835e7bbebfb9d7960,GEORGES ARNOUX,1891
https://data.muziekschatten.nl/som/9fad3b0d77362d57f6d37a1779678fdc,PETER RITTER,1763
https://data.muziekschatten.nl/som/9fb13340a0c28757469eb72e1007788c,JACQUES LARMANJAT,1878
https://data.muziekschatten.nl/som/9fb29c9f7338fd368124cde6705ab18d,MACEWAN,1948
https://data.muziekschatten.nl/som/9fb29c9f7338fd368124cde6705ab18d,IAN MCEWAN,1948
https://data.muziekschatten.nl/som/9fb3dafa539868e089b047c3cb0f40a8,ERNST KUTZER,1918
https://data.muziekschatten.nl/som/9fb54b9c8a0ed9429fdd86ef0937eab7,COR KINT,1890
https://data.muziekschatten.nl/som/9fbbe83293ff8ee555999b829d43f345,ALFREDO DIEZ NIETO,1918
https://data.muziekschatten.nl/som/9fc1fc558d370c4880d80fd543a565e7,VALENTIN GEUCK,1501
https://data.muziekschatten.nl/som/9fc1fc558d370c4880d80fd543a565e7,VALENTIN GEUCK,157
https://data.muziekschatten.nl/som/9fccc30ab25457bd9d9fad9eb74808fa,STEFANO PROCACCIOLI,1960
https://data.muziekschatten.nl/som/9fcd0ece34ffb1a836c69d6f1672baa1,ALEKSEJ MURAVLEV,1924
https://data.muziekschatten.nl/som/9fd4560ed3f64a2cb8ccb47e1d36ca23,PHILIP MARSHALL,1921
https://data.muziekschatten.nl/som/9fd524e598523ed5cc80706ae332c0b9,MILMAN,1910
https://data.muziekschatten.nl/som/9fd524e598523ed5cc80706ae332c0b9,MARK MIL'MAN,1910
https://data.muziekschatten.nl/som/9fd6c8e09ea663beed35aedb7df020cd,GIULIO ABONDANTE,1501
https://data.muziekschatten.nl/som/9fd6c8e09ea663beed35aedb7df020cd,GIULIO ABONDANTE,15..
https://data.muziekschatten.nl/som/9fdbd064616d63ce28150deaf65b955c,CLAUDIO MARIA VEGGIO,1510
https://data.muziekschatten.nl/som/9fdbdd103b6f768b45b0d4c0cf9942d7,PHIL MOODY,1921
https://data.muziekschatten.nl/som/9fe2e31edf26ec4000d3bd604ab5986c,ALFRED KAISER,1872
https://data.muziekschatten.nl/som/9fe982f0affbb400cfaef53acc495d42,WOLFGANG STEFFEN,1923
https://data.muziekschatten.nl/som/9fea116be61547352b982e65a0f599c7,RÖNTGEN-MAIER,1853
https://data.muziekschatten.nl/som/9fea116be61547352b982e65a0f599c7,AMANDA RÖNTGEN,1853
https://data.muziekschatten.nl/som/9feb83f42b25d1070beb0a3005e109c8,AGNES WILLIAMS,1801
https://data.muziekschatten.nl/som/9feb83f42b25d1070beb0a3005e109c8,AGNES WILLIAMS,18..
https://data.muziekschatten.nl/som/9fec2d2b7380c8f0ce741451568ac324,FRANK MIJTS,1938
https://data.muziekschatten.nl/som/9fec2d2b7380c8f0ce741451568ac324,FRANS MIJTS,1938
https://data.muziekschatten.nl/som/9fec2d2b7380c8f0ce741451568ac324,FRANK ROTHMAN,1938
https://data.muziekschatten.nl/som/9fee374e16347c7d824dccbd682eebf0,ARENT WESTERA,1910
https://data.muziekschatten.nl/som/9feed48bc889a0680ebf088f0b11071e,RICHARD KLUGESCHEID,1889
https://data.muziekschatten.nl/som/9ff0a89289dc40e6385f47368ed89282,GEORG DRÖSCHER,1854
https://data.muziekschatten.nl/som/9ff14ab0473d7c9e619d082a5305c6b3,VADA ENNÈM,1890
https://data.muziekschatten.nl/som/9ff5a6e9997f62c6b8f1b2a08c3ebb34,FRANZ TOUSSAINT,1879
https://data.muziekschatten.nl/som/9ff6882a9ac0a431f9ac093146340672,EDUARD DRÍZGA,1944
https://data.muziekschatten.nl/som/9ffad68d8024ae9ac3235df8c5eb5b30,WOLFGANG PETZET,1896
https://data.muziekschatten.nl/som/9ffb3372303cff858f104bcddd97187f,PETER VON FÉNYES,1912
https://data.muziekschatten.nl/som/a001687a39b53a231349be4c1543bcf4,OTTO REINHOLD,1899
https://data.muziekschatten.nl/som/a003bfeeaf3b1df3627f11ee8cb655ff,PAOLO VALLESI,1964
https://data.muziekschatten.nl/som/a00596df7abf0b460438500e119511f1,TOM ERICH,1911
https://data.muziekschatten.nl/som/a014fb17e143b62269eaf184ae5538f2,DONALD AIRD,1924
https://data.muziekschatten.nl/som/a01a2c64057395f17d4ce60d1d7fa2f7,JOHANN BERANEK,1813
https://data.muziekschatten.nl/som/a01b8bc49c4561406b198a74756fff15,RICHARD WEITBRECHT,1851
https://data.muziekschatten.nl/som/a01f818e8d3be09b3770758a6064255c,JEAN REGNAULT DE SEGRAIS,1624
https://data.muziekschatten.nl/som/a0224fb4746db33bb6661a4050453921,FRIEDL HOFBAUER,1924
https://data.muziekschatten.nl/som/a0263d2c8918ea3691c713c48e92855a,ALBRECHT VON HALLER,1708
https://data.muziekschatten.nl/som/a02753617761ef922123a63eec757650,KARL MARIE JOZEF HAMM,1876
https://data.muziekschatten.nl/som/a02a0caabe5016863ce0726d0202ed3b,BUDDINGH,1918
https://data.muziekschatten.nl/som/a02a0caabe5016863ce0726d0202ed3b,CEES BUDDINGH',1918
https://data.muziekschatten.nl/som/a02ae97f33068bcc462d7a9ae161fd47,BART SPAAN,1963
https://data.muziekschatten.nl/som/a02ea17cf95549e7abb37b863f10f9c2,ADOLF STÖBER,1810
https://data.muziekschatten.nl/som/a03029fb491e808be6e1e8a37214f0c8,ENRICO NECKHEIM,1926
https://data.muziekschatten.nl/som/a0356b39ce2b5e472c6740ef8d74f0e0,PAUL MAGRITTE,1902
https://data.muziekschatten.nl/som/a0356b39ce2b5e472c6740ef8d74f0e0,BILL BUDDIE,1902
https://data.muziekschatten.nl/som/a037c5455947e9f678eb113efb6cb5dd,UZZIAH BURNAP,1834
https://data.muziekschatten.nl/som/a03a206e7bf7bcafaf75f72b9db3c711,ROBERT HARRIS,1901
https://data.muziekschatten.nl/som/a03a206e7bf7bcafaf75f72b9db3c711,ROBERT HARRIS,19..
https://data.muziekschatten.nl/som/a03a206e7bf7bcafaf75f72b9db3c711,JAMES PEBWORTH,1901
https://data.muziekschatten.nl/som/a03a206e7bf7bcafaf75f72b9db3c711,JAMES PEBWORTH,19..
https://data.muziekschatten.nl/som/a03a206e7bf7bcafaf75f72b9db3c711,DUB WILLIAMS,1901
https://data.muziekschatten.nl/som/a03a206e7bf7bcafaf75f72b9db3c711,DUB WILLIAMS,19..
https://data.muziekschatten.nl/som/a03a96045720c87e863e6855cf179e5c,MICHAEL STEGEMANN,1956
https://data.muziekschatten.nl/som/a03c87630ad4fff7302b839ba0b2460a,SIMON DESORGHER,1901
https://data.muziekschatten.nl/som/a03c87630ad4fff7302b839ba0b2460a,SIMON DESORGHER,19..
https://data.muziekschatten.nl/som/a03d36a6e1207938770c769c11588df1,FRANK STAFFORD,1888
https://data.muziekschatten.nl/som/a03d36a6e1207938770c769c11588df1,KURT LUBBE,1888
https://data.muziekschatten.nl/som/a03d839b2009e06845e9c7ce569f9cb2,JOHANN BAPTIST STERNKOPF,1753
https://data.muziekschatten.nl/som/a03ef8693fbdb15b2779e443a57208b4,KAROL PIETROWSKI,1701
https://data.muziekschatten.nl/som/a03ef8693fbdb15b2779e443a57208b4,KAROL PIETROWSKI,17..
https://data.muziekschatten.nl/som/a04297fd8cc292ff6c84fd0b6295f2e9,EVERT ZITS,1931
https://data.muziekschatten.nl/som/a04371f71f7d2eb31cc65243e165beab,EBERHARD WERDIN,1911
https://data.muziekschatten.nl/som/a04458319fb01fe214279a97bcbdabb6,RUY COELHO,1889
https://data.muziekschatten.nl/som/a0453cf327b658db06996fbac42676d7,MARCEL SPINEI,1950
https://data.muziekschatten.nl/som/a045564717b24f36156efe62915b5052,PHILIPPE ROUGERON,1928
https://data.muziekschatten.nl/som/a046113095474cf031abdf611e111032,PER MÜLLER,1932
https://data.muziekschatten.nl/som/a0466b23914bfdf8efa0bfd555d2fa5e,JORGE ANTUNES,1942
https://data.muziekschatten.nl/som/a046a319668bb05587d8928232f60d33,JAN COENRAAD NACHENIUS,1890
https://data.muziekschatten.nl/som/a0562844b23bec7552b543605fcfecd6,GEORGIE DAVIS,1969
https://data.muziekschatten.nl/som/a0562eec5f8cc96d836343a50861fb8b,IVAN WERNISCH,1942
https://data.muziekschatten.nl/som/a05aed60fcf2c5bcc3e42068d0b6de13,ROOY,1801
https://data.muziekschatten.nl/som/a05aed60fcf2c5bcc3e42068d0b6de13,ROOY,18..
https://data.muziekschatten.nl/som/a05aed60fcf2c5bcc3e42068d0b6de13,JOS. VAN ROOIJ,1801
https://data.muziekschatten.nl/som/a05aed60fcf2c5bcc3e42068d0b6de13,JOS. VAN ROOIJ,18..
https://data.muziekschatten.nl/som/a05f2c43b7c58080b461af9d1c0eec70,ANATOLIJ NOVIKOV,1896
https://data.muziekschatten.nl/som/a060965d87e57063dc1bced1690fc2bc,JUAN SOLANO PEDRERO,1919
https://data.muziekschatten.nl/som/a068ba44dab0bca40587019036a8e380,URBAN MÄDER,1955
https://data.muziekschatten.nl/som/a06a86bbf76967c4f4ca2c69f16248de,ELLEN,1958
https://data.muziekschatten.nl/som/a06c5d09a869575903adce629b7fe0a3,BURKHARD PÜTZ,1901
https://data.muziekschatten.nl/som/a06c5d09a869575903adce629b7fe0a3,BURKHARD PÜTZ,19..
https://data.muziekschatten.nl/som/a075b221a6cc2500bbcf830876be850d,ANDREJ OCENÁS,1911
https://data.muziekschatten.nl/som/a07e71520fb1cbae9871bc36cc6b3c96,CORNELIS A. WULFFRAAT,1872
https://data.muziekschatten.nl/som/a08007bd00637e6121931dcbe6f4f01b,ANDREW GOLD,1951
https://data.muziekschatten.nl/som/a080724d7bf72265f9168383d3a5bf2f,JULES JANIN,1804
https://data.muziekschatten.nl/som/a08249834484b610b481062361d57b6c,RAYMOND CARVER,1938
https://data.muziekschatten.nl/som/a09af4ca9d5e80331c0d5618f2587540,JOHANNES KUHLO,1856
https://data.muziekschatten.nl/som/a09bb309f2c40e57d54aa88848ffb55d,HUGOLIN SATTNER,1851
https://data.muziekschatten.nl/som/a09be1a2d0c673e24bab50fd4366f856,ROGER WEBB,1934
https://data.muziekschatten.nl/som/a09e6105fcca06c04f8ddda8a86787fe,JODY VIANEN,1986
https://data.muziekschatten.nl/som/a09e8f75700350b50300a9f00e1d6758,MEUTTER,1902
https://data.muziekschatten.nl/som/a09e8f75700350b50300a9f00e1d6758,JORIS DE MEUTTER,1902
https://data.muziekschatten.nl/som/a09f2d9492da9fc3f5eab3c96dee6b33,HEINRICH LEMACHER,1891
https://data.muziekschatten.nl/som/a0a26ad193442198956733107dc9660a,BUDDY READ,1801
https://data.muziekschatten.nl/som/a0a26ad193442198956733107dc9660a,BUDDY READ,18..
https://data.muziekschatten.nl/som/a0a26ad193442198956733107dc9660a,BUDDY REID,1801
https://data.muziekschatten.nl/som/a0a26ad193442198956733107dc9660a,BUDDY REID,18..
https://data.muziekschatten.nl/som/a0a66a5afcccca3ca0513163158fadee,HIROKI TAMAKI,1943
https://data.muziekschatten.nl/som/a0a9ab3e1c2ebfe5c574462596b15d37,FRIEDRICH DÜRRENMATT,1921
https://data.muziekschatten.nl/som/a0ac0c3671866ae5c287b99683958ec4,CLAIR-NICOLAS ROGET,1701
https://data.muziekschatten.nl/som/a0ac0c3671866ae5c287b99683958ec4,CLAIR-NICOLAS ROGET,17..
https://data.muziekschatten.nl/som/a0ad64011a97b744b3d79c602d4ef259,MAX OSCHEIT,1880
https://data.muziekschatten.nl/som/a0adceeff3c7ea3f31fa89841a6b64e8,ERINNA VAN TELOS,400
https://data.muziekschatten.nl/som/a0adceeff3c7ea3f31fa89841a6b64e8,ERINNA,400
https://data.muziekschatten.nl/som/a0b06826c7c2705613a741fed166afa4,LOUISE LABÉ,1524
https://data.muziekschatten.nl/som/a0b26fc93529775abd4bf8a9eb792b21,GEORGE ROBERT SIMS,1847
https://data.muziekschatten.nl/som/a0b9859c993cb827e3e04440e35784c9,REMIGIJUS MERKELYS,1964
https://data.muziekschatten.nl/som/a0bcd886c569126e8ad6d1c3ea9289f8,DIRK JOHAN GERBRANDS,1837
https://data.muziekschatten.nl/som/a0bfb6c056860f7f107efb0284ffbb2e,ELLEN EVERS,1966
https://data.muziekschatten.nl/som/a0c37b65c8bd69c3f204e92d24ab9e3d,ROBERT AITKEN,1939
https://data.muziekschatten.nl/som/a0c71c4e1876107ea6f11e4a3cada739,ROUDNEV,1921
https://data.muziekschatten.nl/som/a0c71c4e1876107ea6f11e4a3cada739,RUDNEW,1921
https://data.muziekschatten.nl/som/a0c71c4e1876107ea6f11e4a3cada739,NIKOLAJ RUDNEV,1921
https://data.muziekschatten.nl/som/a0c974bfb878d4725b8d524799e4b5f0,ONORATO COSTA,1801
https://data.muziekschatten.nl/som/a0c974bfb878d4725b8d524799e4b5f0,ONORATO COSTA,18..
https://data.muziekschatten.nl/som/a0cad49121682bc242b0d9a18a6d383f,JOAQUÍN PRIETO,1901
https://data.muziekschatten.nl/som/a0cad49121682bc242b0d9a18a6d383f,JOAQUÍN PRIETO,19..
https://data.muziekschatten.nl/som/a0cc9c0b734691e561bfab3ba2df6312,ALBERT VAN RAALTE,1890
https://data.muziekschatten.nl/som/a0d069d576a13b15a17a664728724ef4,GERVAIS-FRANÇOIS COUPERIN,1759
https://data.muziekschatten.nl/som/a0d81227eaaa3eb647d94663dc3cd495,BERNICE PETKERE,1901
https://data.muziekschatten.nl/som/a0d9a2b53e37a8c86aa9b95140cb21a5,WIM BREDENHORST,1944
https://data.muziekschatten.nl/som/a0dc115aea19dba5f429c2676fc216f1,ELISABETH BORCHERS,1926
https://data.muziekschatten.nl/som/a0e13f65d30b7fa3c545727d947bbea0,ROBERT E. LEE,1918
https://data.muziekschatten.nl/som/a0e2c185226335a0b1c76cd79d7f8e85,MARIANO COSUENDA,1737
https://data.muziekschatten.nl/som/a0e4284017d1ff9cff001e5acb83f82e,FRANK ZAPPA,1940
https://data.muziekschatten.nl/som/a0ea5029d0a6afe09024bb5d98ff1695,ROBERT HEGER,1886
https://data.muziekschatten.nl/som/a0ea836c1c41035c717951405caccaee,JOHANN CASPAR RÜTTINGER,1761
https://data.muziekschatten.nl/som/a0edbf3f93a295b9e60a496cb84cda4e,PASQUALE CORRADO,1979
https://data.muziekschatten.nl/som/a0f039b42681c18f83a4616ae6280bec,ELIZABETH BISHOP,1911
https://data.muziekschatten.nl/som/a0f0754335721722ac82e8dbeca564e8,JAMES MONROE DEEMS,1818
https://data.muziekschatten.nl/som/a0f2ac7e83abb9288b9f335213843e63,DELLA MARIA,1769
https://data.muziekschatten.nl/som/a0f2ac7e83abb9288b9f335213843e63,MARIA,1769
https://data.muziekschatten.nl/som/a0f2ac7e83abb9288b9f335213843e63,DOMINIQUE DELLA-MARIA,1769
https://data.muziekschatten.nl/som/a0f37fc59cb02a4f046b6854184ccbe3,ALFREDO ANTONINI,1901
https://data.muziekschatten.nl/som/a0f65e132b96496bcca8d83af32a7707,DAVE MORGAN,1957
https://data.muziekschatten.nl/som/a0f6c6ae1d01fdfdad423810526ab02d,NIGEL KEAY,1955
https://data.muziekschatten.nl/som/a0f7f03af5b08ff21b5450f649da1f02,DOUGLAS MEWS,1918
https://data.muziekschatten.nl/som/a0f84acde971d8b89385d5473fb2b09d,MAURY YESTON,1945
https://data.muziekschatten.nl/som/a0fbe5e40f88183683d1a85f786d8af2,LUIGI ALBERTO VILLANIS,1863
https://data.muziekschatten.nl/som/a0fd75fdaebf4b8c754a41c25d5af1f7,ROBERTO PÉLISSIER,1801
https://data.muziekschatten.nl/som/a0fd75fdaebf4b8c754a41c25d5af1f7,ROBERTO PÉLISSIER,18..
https://data.muziekschatten.nl/som/a0fee1a1ed05a1b4f7f198c3129f1be9,PROSPER GUIDI,1801
https://data.muziekschatten.nl/som/a0fee1a1ed05a1b4f7f198c3129f1be9,PROSPER GUIDI,18..
https://data.muziekschatten.nl/som/a0fee43e22d6ddefe1ed4919efb1d67a,ALLEN TATE,1899
https://data.muziekschatten.nl/som/a1034dc2da9dd1e3ef71dc842967253f,HENK KLEINMEIJER,1937
https://data.muziekschatten.nl/som/a1034dc2da9dd1e3ef71dc842967253f,J. HENSKY,1937
https://data.muziekschatten.nl/som/a1042b7b4a3b382ff5fbd6d773c10480,ERNEST SEITZ,1892
https://data.muziekschatten.nl/som/a10992e48bbc72e2cba4c0134789a07b,KAREL PHILIPPUS BERNET KEMPERS,1897
https://data.muziekschatten.nl/som/a10ef562020ed842c458bddb971bab64,HERMANN ROBERT FRENZEL,1850
https://data.muziekschatten.nl/som/a111e95b121d218e1d4f630b258ddd88,TOWMANYAN,1928
https://data.muziekschatten.nl/som/a111e95b121d218e1d4f630b258ddd88,TUMANJAN,1928
https://data.muziekschatten.nl/som/a111e95b121d218e1d4f630b258ddd88,TUMANYAN,1928
https://data.muziekschatten.nl/som/a111e95b121d218e1d4f630b258ddd88,ELIZAVETA T'OWMANYAN,1928
https://data.muziekschatten.nl/som/a1127a55981a4da339315fcb8e76c08b,RICHARD RIVE,1931
https://data.muziekschatten.nl/som/a1154ab0d727678529edd64be1b728d8,RADZABOV,1941
https://data.muziekschatten.nl/som/a1154ab0d727678529edd64be1b728d8,OQTAY RACABOV,1941
https://data.muziekschatten.nl/som/a11a487c68f114da5d4666e15286168b,HARM SMEDES,1903
https://data.muziekschatten.nl/som/a12165f0beb10385ae0f9dac94b8de28,JÓZEF DAMSE,1789
https://data.muziekschatten.nl/som/a12225e359e2fae798e250fbbd1e7400,LUCIJAN MARIJA SKERJANC,1900
https://data.muziekschatten.nl/som/a1266bd42c68ea1fa01bdee328319ed1,AART DE KORT,1962
https://data.muziekschatten.nl/som/a127dc36396a0d0fe1dea0037e4f5954,LEE SIMS,1898
https://data.muziekschatten.nl/som/a129e89fc24cbc07080902993b28686f,DENNIS KING,1897
https://data.muziekschatten.nl/som/a12ec8cc162bc570050664256960c4d4,JENNY LOU CARSON,1915
https://data.muziekschatten.nl/som/a131586bebfd3eca11332e293299da07,WILL GAY BOTTJE,1925
https://data.muziekschatten.nl/som/a1325e68fdcebb14fd147fcbd3d0ca4f,GERBERT MUTTER,1922
https://data.muziekschatten.nl/som/a133466a7b29e54184a4f91f392fe39f,EDDY GRANT,1948
https://data.muziekschatten.nl/som/a13b5459df132a96a013c0021b3b3ac5,LUDWIG STIEL,1901
https://data.muziekschatten.nl/som/a13ca2320d30e56ab060ad2b01f66cc9,STILLMAN-KELLEY,1857
https://data.muziekschatten.nl/som/a13ca2320d30e56ab060ad2b01f66cc9,EDGAR STILLMAN KELLEY,1857
https://data.muziekschatten.nl/som/a13d34fc6a9c00227a12aeb0f0d8891b,EVRIM DEMIREL,1977
https://data.muziekschatten.nl/som/a13d583e9c038c2578f15af6c02b6242,NAT ADDERLEY,1931
https://data.muziekschatten.nl/som/a13d78caa992d8eec5a5b1931776ad76,CARLOS FERNÁNDEZ SHAW,1865
https://data.muziekschatten.nl/som/a14012b6f53f86a549084ca02fb0ff5b,OLOF VON DALIN,1708
https://data.muziekschatten.nl/som/a141bff5889b68422bd31c076526b855,LOUIS BOUILHET,1821
https://data.muziekschatten.nl/som/a142bebf0cf2e027f89eb95e54d98c4e,KARL WILHELM GREULICH,1796
https://data.muziekschatten.nl/som/a14604ec74462f3c5aebeb55c20d5d3c,JOHN CAMPBELL,1910
https://data.muziekschatten.nl/som/a147c92b0ecb3134b312a3fc40234a2e,GLEN CAMPBELL,1936
https://data.muziekschatten.nl/som/a1494b33ebd0d3c9e7979a1c36e42e47,FREDERICK JOHN EASTHOPE MARTIN,1882
https://data.muziekschatten.nl/som/a14a41c64ab8bf3e6b2189ea437c6e45,FRANZ ANTON HUGL,1693
https://data.muziekschatten.nl/som/a14cd1f5a73953f1795898e290795c02,KARADIMCHEV,1933
https://data.muziekschatten.nl/som/a14cd1f5a73953f1795898e290795c02,KARADIMTSCHEW,1933
https://data.muziekschatten.nl/som/a14cd1f5a73953f1795898e290795c02,BORIS KARADIMCEV,1933
https://data.muziekschatten.nl/som/a14ed7f58ca255e000a2e29b4a568191,KARL FLITNER,1838
https://data.muziekschatten.nl/som/a14fc09255d9e66371e7166907ab548d,STANISLAW KRUPOWICZ,1952
https://data.muziekschatten.nl/som/a150f0376c17e63f8f1e745953875b5b,ANDRÉ J. THOMAS,1952
https://data.muziekschatten.nl/som/a150f0376c17e63f8f1e745953875b5b,ANDRÉ J. THOMAS,195
https://data.muziekschatten.nl/som/a15cbf6856ca5a2baadd17e5982caf63,JULIUS BECKER,1811
https://data.muziekschatten.nl/som/a1639f7c872ab79a4ee50851fd569110,VALENTIN RAB,1522
https://data.muziekschatten.nl/som/a165bcf50557a19c7ce5ae4342c6ad91,ADRIAN IORGULESCU,1951
https://data.muziekschatten.nl/som/a167e104a3da22391258483697d57cd1,MARC SAUVAL,1894
https://data.muziekschatten.nl/som/a167e104a3da22391258483697d57cd1,MARCELLE SOULAGE,1894
https://data.muziekschatten.nl/som/a16817aba400cd75b76acc48dc2f9a71,AVENIR HENRY DE MONFRED,1903
https://data.muziekschatten.nl/som/a168243fd4025cc353e3716e5f6f79ed,CHOUDENS,1850
https://data.muziekschatten.nl/som/a168243fd4025cc353e3716e5f6f79ed,PAUL BÉREL,1850
https://data.muziekschatten.nl/som/a17038ee9b8046ac74e185bd7d8334f2,PAULA DEHMEL,1862
https://data.muziekschatten.nl/som/a17075c7857aa50ee52d00d6b38d3ca8,BRUNO STÜRMER,1892
https://data.muziekschatten.nl/som/a17202d10d6bbf8fd9c96cd64abd68e6,KREJN,1880
https://data.muziekschatten.nl/som/a17202d10d6bbf8fd9c96cd64abd68e6,YASCHA KREIN,1880
https://data.muziekschatten.nl/som/a174101047fa965016ca0a4123ae7eb8,STEFAN LUNDGREN,1949
https://data.muziekschatten.nl/som/a17555c627872d150be24d5592db6060,CARMELO LARREA,1908
https://data.muziekschatten.nl/som/a176b9157bf6648fb144cc4559961172,LUCIO IVALDI,1965
https://data.muziekschatten.nl/som/a17867528cd02a2875896be28dc3600a,ALAIN MOENE,1942
https://data.muziekschatten.nl/som/a17ddb979f616f1459c377ed0e50a0c9,LUIGI LEGA,1940
https://data.muziekschatten.nl/som/a18389027d8ec91afd78a1d85e78048f,BRUNO BONTEMPELLI,1948
https://data.muziekschatten.nl/som/a1848b603d0e53b409a1789358185b3d,HELMUT PREISSLER,1925
https://data.muziekschatten.nl/som/a186dbd8b8ca199f3e80bf719493a7bd,LOURENS WOUDSTRA,1901
https://data.muziekschatten.nl/som/a186dbd8b8ca199f3e80bf719493a7bd,LOURENS WOUDSTRA,19..
https://data.muziekschatten.nl/som/a193b8d136c6f29a6944adbb2df11563,ROLF GLASEN,1925
https://data.muziekschatten.nl/som/a193b8d136c6f29a6944adbb2df11563,HERMANN IMPERTRO,1925
https://data.muziekschatten.nl/som/a1946430a5cb4cce273b59950bb6d696,PIETRO BEMBO,1470
https://data.muziekschatten.nl/som/a196eda3ddba8ff0afdd7240e18c53b5,LESLIE JULIAN JONES,1910
https://data.muziekschatten.nl/som/a19c54359fd97af4ae030a01d6962ebb,JOHANN FRIEDRICH PETER,1746
https://data.muziekschatten.nl/som/a19cfb0e95aa15903c06c8ef4db8d8f5,WILLIAM RANDALL,1501
https://data.muziekschatten.nl/som/a19cfb0e95aa15903c06c8ef4db8d8f5,WILLIAM RANDALL,15..
https://data.muziekschatten.nl/som/a1a04c74097864b7cfe2ca75852e40aa,FISHER TULL,1934
https://data.muziekschatten.nl/som/a1a485a973747d9fa2a8b75beb3b4024,ANDRÉE GREENWELL,1964
https://data.muziekschatten.nl/som/a1a618b42f541efdb385810570779d93,JACK ROLLINS,1906
https://data.muziekschatten.nl/som/a1a67ef0c99157a7eacfe76351aedf1f,EUFEMIA VON ADLERSFELD-BALLESTREM,1854
https://data.muziekschatten.nl/som/a1a7958954c05ad04ed48e8e03e28a2f,ALBIN BEYER,1891
https://data.muziekschatten.nl/som/a1a7f7b5664ee6ef50889aa49c0dbb10,DANIELE ARNOLDI,1890
https://data.muziekschatten.nl/som/a1ae0c141438791a34f5ae5f8cd5329a,JOHN MASEFIELD,1878
https://data.muziekschatten.nl/som/a1af57c3fa2e4376926722ba02682438,JOHN SENDAULA,1942
https://data.muziekschatten.nl/som/a1af6b3fd808960d4bead0266eb5cf61,AUKJE DE JONG,1921
https://data.muziekschatten.nl/som/a1af6b3fd808960d4bead0266eb5cf61,AUKJE KARSEMEIJER-DE JONG,1921
https://data.muziekschatten.nl/som/a1b2be5b856e57aa39d18711faa4f170,WILLIAM HENRY MONK,1823
https://data.muziekschatten.nl/som/a1b5fdebac3641dfe433ac3d814f98df,JOEL MANDELBAUM,1932
https://data.muziekschatten.nl/som/a1b6891059fa60397db88eb3dd1140ad,JOHANNES REICHE,1955
https://data.muziekschatten.nl/som/a1b8caeab4c21458aa122a659e176d58,JACOB KIMBALL,1761
https://data.muziekschatten.nl/som/a1baecbe2117fcb616e7a237330ac214,ANDREW BYRNE,1925
https://data.muziekschatten.nl/som/a1bdabe064520dfa961379b8ce7f9a08,GÜNTER KLEIN,1901
https://data.muziekschatten.nl/som/a1bdabe064520dfa961379b8ce7f9a08,GÜNTER KLEIN,19..
https://data.muziekschatten.nl/som/a1c4cd4e30c88ded5332c44a4d3e231a,SAMUIL POKRASS,1897
https://data.muziekschatten.nl/som/a1c5051cfa7b7e6be3cfba5db99d4493,JOHANNES KEUTZENHOFF,1501
https://data.muziekschatten.nl/som/a1c5051cfa7b7e6be3cfba5db99d4493,JOHANNES KEUTZENHOFF,15..
https://data.muziekschatten.nl/som/a1c74a5f9db20f075073b761183d181b,SAXIE DOWELL,1904
https://data.muziekschatten.nl/som/a1c9fd5b4563fec9c34049ac763ce77e,GIOVANNI BATTISTA SERINI,1710
https://data.muziekschatten.nl/som/a1ccbb3e16249383c3fba5d56e236aa9,ERNST LICHT,1892
https://data.muziekschatten.nl/som/a1ce9839c83143564bfb20b64e3e5481,LUDWIG ANDRÉ,1858
https://data.muziekschatten.nl/som/a1d02bddc8811ae4d9a46f7392bb9528,ADALINE SHEPHERD,1883
https://data.muziekschatten.nl/som/a1d11a8d6a8e287b2be49d5a2044436e,LAMY,1801
https://data.muziekschatten.nl/som/a1d11a8d6a8e287b2be49d5a2044436e,LAMY,18..
https://data.muziekschatten.nl/som/a1d12279f4cbeb97a21348300f9efcdf,RUDOLF DRESSLER,1932
https://data.muziekschatten.nl/som/a1d23c5035008cf991d47fec22cb965e,JEANINE RUEFF,1922
